czone,year,dem_votes,rep_votes,turnout,dem_share,rep_share,population,mean_age,share_age_18_34,share_age_65_plus,share_college,share_no_hs,median_wage,mean_wage,share_white,share_black,share_hispanic
36800,2020,77929.0,95620.0,178806,0.4490316855758316,0.5509683144241684,301285.2857452631,43.08432296893965,0.19212634388726027,0.23414375583386707,0.19048627350972405,0.26063111741621053,30203.0,42219.087019025035,0.9024159466634374,0.005254824127327984,0.11594785025482855
36902,2012,29990.0,45449.0,78489,0.3975397340897944,0.6024602659102056,173319.12378335,43.86017545941418,0.17293054930399426,0.2230015635074754,0.1250436366893955,0.28623072486973533,23392.5,30322.41900070465,0.9299373954129977,0.0023934221388906547,0.05299892225641614
36902,2016,24544.0,52447.0,84834,0.31879050798145236,0.6812094920185476,524089.2572699785,44.61038226248296,0.17693719521566387,0.25005157242662857,0.1236655343523813,0.26307800240522594,25000.0,32122.64744880893,0.9185069179542908,0.006570425654999477,0.05894784836335651
36902,2020,33403.0,65127.0,101424,0.33901349842687506,0.6609865015731249,178532.9105963707,44.91479728269031,0.17309173183634874,0.2608963390138641,0.13761098783990106,0.25524567864457515,29362.0,39488.40033323552,0.9119119683509805,0.005018447065742794,0.06455197343341948
37000,2012,124225.0,120060.0,251113,0.5085248787277156,0.49147512127228443,264312.2,36.92538672070377,0.23494261710204825,0.13003032020466704,0.18206499737810058,0.35306580627000944,30436.5,42251.81831101209,0.7208460298086883,0.08813441074607983,0.24125711942165362
37000,2016,131209.0,126955.0,277341,0.5082389488852047,0.49176105111479523,2637542.374121243,35.77755630199261,0.24156231899438185,0.1288730993334474,0.10624404121743283,0.4042994897312468,28000.0,37265.94271412759,0.7119301379790097,0.02828364685348112,0.46252605056267354
37000,2020,170898.0,167181.0,346196,0.5054972358531585,0.4945027641468414,895260.1208462714,36.09850559390234,0.23976554622439697,0.1355914959847482,0.11191421585819289,0.3937404344815928,32360.0,43076.98881938056,0.6651524567191524,0.02943798490152453,0.4830770518564763
37100,2012,89495.0,126618.0,221472,0.41411206174547577,0.5858879382545242,544229.0,37.062710733900616,0.22724808858035864,0.1350460927293474,0.16995786700083973,0.3598044205656075,30000.0,40417.54592434341,0.7114578605697234,0.08969202302707133,0.2526656977118088
37100,2016,98689.0,129584.0,244163,0.4323288343343278,0.5676711656656722,2639525.8940678816,33.47383582045046,0.2612049549472541,0.1013950424995781,0.10106554366794213,0.43901755424517297,27000.0,39347.73907681094,0.7558110437131016,0.05454261015896161,0.5215407797604813
37100,2020,133366.0,164484.0,305292,0.4477622964579486,0.5522377035420514,892527.565805177,34.03686308991135,0.25680319182332034,0.10976626208726716,0.10877985564169174,0.4297800213654613,30375.0,42736.37918951313,0.6838789612070019,0.05382472515973975,0.5386154966529458
37200,2012,199878.0,221969.0,431211,0.4738163362546136,0.5261836637453864,1139155.0,36.96003704500266,0.23749621429919546,0.13128064223042518,0.17801528325820454,0.35519310366016915,29494.0,40652.78982917868,0.7171333137281581,0.09102273176170056,0.24701203962586302
37200,2016,219572.0,223798.0,471680,0.4952342287479983,0.5047657712520017,5215865.545718537,34.00942572977168,0.25400897938702166,0.11236125006640697,0.10622104122195179,0.4530276212992279,25000.0,35202.402877677036,0.6836431833690577,0.040529350050834086,0.5581339470045977
37200,2020,300997.0,295493.0,609395,0.5046136565575282,0.4953863434424718,1761814.8884093598,34.51124356840655,0.2503750285142949,0.12018884788197369,0.11921618777950219,0.431677539713319,30000.0,41464.55350501594,0.6235772589810606,0.03873454262614571,0.5699045930129892
37300,2012,68187.0,83109.0,156723,0.4506860723350254,0.5493139276649747,308819.79,37.000892381281645,0.23390078077573978,0.1320123460999698,0.17042847221675783,0.35902132437820766,30000.0,41132.34167545758,0.7187327275884747,0.08844983671545141,0.26611825945481016
37300,2016,68279.0,85829.0,168187,0.44305941287927947,0.5569405871207206,1338055.451868319,37.92103427635525,0.25506266991263277,0.1595771033330264,0.14408057346385503,0.3255998502764825,26100.0,35277.16058564368,0.7831858680410217,0.017989570615282172,0.22703566136516343
37300,2020,86257.0,102403.0,193764,0.4572087352909997,0.5427912647090003,447249.22135816404,38.173461425401264,0.25244111944885284,0.16653967233025194,0.15832527926089995,0.3139711478249938,30925.0,43625.33795094326,0.7566545387533472,0.0194853168534169,0.2383866806646626
37400,2012,615172.0,526991.0,1173916,0.5386026337746889,0.4613973662253111,1700290.0527536548,37.00787182584991,0.23482142239732953,0.13274059238703045,0.17537471698213056,0.35585996319541363,29494.0,39881.08448809592,0.7162035230516223,0.09525276037470874,0.2525533399533241
37400,2016,660601.0,508842.0,1266308,0.5648851632785865,0.43511483672141354,9666260.785618026,37.83040806156239,0.23333645507556852,0.14476894732012555,0.19780042022908165,0.3214030617372531,34300.0,46428.22423474365,0.654893814629095,0.06643811393365558,0.2505724744669687
37400,2020,894637.0,670870.0,1604545,0.5714679014530117,0.4285320985469883,3318157.647363487,38.31960648516529,0.2312452178508953,0.1550933917780007,0.21403895239852172,0.3065772031289464,39911.0,53834.48814591147,0.6195481573737823,0.0659355966416894,0.25778528878014784
37500,2012,635819.0,243623.0,905748,0.7229800259710134,0.27701997402898654,1751789.0,37.01044303851663,0.23226084876660374,0.1352777075321286,0.17496399395132634,0.357367810849366,29614.0,40548.860673373485,0.7114115912361592,0.09546811859190804,0.250329234856481
37500,2016,708542.0,210000.0,987862,0.7713768123831027,0.2286231876168972,8028258.0006283205,37.194190808068086,0.24528459359766938,0.12688580750401623,0.3100790976961609,0.32541580059333963,45000.0,66237.72086733702,0.5325730680380504,0.022739428631463728,0.32824979061691906
37500,2020,863794.0,298438.0,1188331,0.7432199423178849,0.2567800576821151,2691857.0001284475,37.83361039178188,0.2475670142435572,0.1381934477557091,0.3397334995041075,0.30890571133612194,52798.0,80817.75957602085,0.46618152350717035,0.02348267384134451,0.321809071778795
37604,2012,116961.0,122749.0,245218,0.48792707855325185,0.5120729214467482,527994.844137771,38.8212413276511,0.23120072174604067,0.15596772275485016,0.18086879594960956,0.31479621055887036,28593.0,37914.0140118415,0.7983529105928882,0.07751624845181847,0.2270215952011716
37604,2016,116097.0,133334.0,272183,0.46544735818723415,0.5345526418127658,1749343.938298516,39.43594202220782,0.2254543961751514,0.16407078883493215,0.19246013885562313,0.2960662765630203,31000.0,41235.612805071716,0.8077342172490115,0.017524805863691647,0.2239671707939041
37604,2020,153207.0,164940.0,327673,0.4815604107535196,0.5184395892464804,604031.6367365345,40.017614235403215,0.22680139205396202,0.17841485316667552,0.21270373583336954,0.28120757027656956,36454.0,49364.95521042464,0.7605154444776213,0.020453535217479852,0.23250763508363925
37700,2012,190298.0,73642.0,274916,0.7209896188527696,0.2790103811472304,409327.0,36.727073953098625,0.23671294588434186,0.13352893896566803,0.16655387990530798,0.3688737855064533,30635.0,39703.6675065611,0.7027022405069785,0.09808050776029922,0.24260798823434565
37700,2016,194010.0,72895.0,293226,0.7268878439894344,0.27311215601056554,1961179.0,40.96913999181105,0.2087382130850881,0.18114511729933883,0.22318564496152568,0.28696615658234154,35000.0,45607.23123840852,0.7643371665717408,0.014329135688277306,0.254326606597358
37700,2020,243661.0,88215.0,340469,0.7341928913208547,0.2658071086791452,648139.0,41.8224238936401,0.20339772795650315,0.20254143015618564,0.24115506087428776,0.2720774401787271,40000.0,53216.56689307039,0.7322256491277334,0.015222043419698553,0.2626720502855097
37800,2012,1500865.0,467029.0,2024725,0.7626757335506892,0.2373242664493108,2868900.0,37.00618041758165,0.23720345777127122,0.13301439576144167,0.17658649656662834,0.35600299766461013,30000.0,41253.68195807615,0.7115842308898881,0.09556380494266095,0.25432116839206664
37800,2016,1667361.0,398597.0,2207375,0.8070643256058448,0.19293567439415515,15663193.994627954,39.0419077379753,0.23936950534792478,0.14396303845551991,0.3357783220888659,0.2793066343033791,48000.0,66380.05717965674,0.5143150242312373,0.07894564790945574,0.225818373950151
37800,2020,2013441.0,535781.0,2603047,0.7898256801486885,0.2101743198513115,5292530.998293738,39.66194945393324,0.2380894887480358,0.15679945946196983,0.3657690432109407,0.2633465915620046,58724.0,80800.10193633915,0.47700202425682453,0.07607362142871579,0.22512971577445154
37901,2012,416281.0,350795.0,781309,0.5426854705400769,0.4573145294599231,1960933.9957395147,38.583852582560844,0.2258518170934625,0.15405446464062078,0.1709710466126606,0.31927813366349733,30000.0,37843.74594948527,0.7257279939741488,0.13717640773866585,0.2538567917645728
37901,2016,425126.0,393663.0,869249,0.5192131306111831,0.4807868693888169,7061362.7631828785,38.173216729422755,0.22905134849893238,0.15068665448063998,0.1535483123000491,0.3261739740713668,30000.0,39720.42083945364,0.6481714761463969,0.10209899745827064,0.2923877258743927
37901,2020,529466.0,450798.0,1000610,0.5401259252609502,0.4598740747390499,2477788.2735667513,38.8465917637043,0.2256185813509638,0.16238849193784974,0.16985020901596498,0.3086133542508736,35000.0,46248.462238187974,0.5938503319597437,0.10921411136592063,0.29970470587274195
38000,2012,626957.0,536726.0,1192282,0.5387695790004666,0.4612304209995334,1292457.0,36.95352031054031,0.2427376694156943,0.1350420168717412,0.17634706609194736,0.3496541857872254,30000.0,40490.856304705245,0.7099779721878562,0.09546932702596682,0.2463664168324362
38000,2016,735476.0,477766.0,1306400,0.6062071705397604,0.3937928294602396,9876031.980978977,37.13368921833556,0.27149294374934385,0.13093608846257665,0.2600123209956203,0.30071642125227016,35000.0,49452.19959380968,0.7119149669979653,0.05005957860353769,0.3339787678702878
38000,2020,964650.0,600094.0,1602143,0.6164906208299888,0.3835093791700112,3323837.9937106036,37.71405946926487,0.2677296547298457,0.1406834508330265,0.2800455379502425,0.2878205856667436,40499.0,57834.5739083369,0.6710128467089914,0.04929121098073783,0.3386738461507512
38100,2012,43195.0,36129.0,80518,0.5445388533104735,0.4554611466895265,119361.0,37.36942552424996,0.23109725957389768,0.13194426990390495,0.1753085178575917,0.34180343663340623,30635.0,43436.56428147268,0.7035631403892394,0.0746139861428775,0.22715962500314174
38100,2016,57272.0,37869.0,101101,0.6019697081174257,0.39803029188257427,1154359.0,36.16980332808078,0.2504836017218214,0.1545229863500003,0.09293209478160606,0.45598206450506296,24000.0,31248.583898048164,0.6845270838621261,0.021255086156039847,0.7185806148693777
38100,2020,34678.0,20847.0,56743,0.6245475011256191,0.3754524988743809,392663.0,36.54391170036393,0.2515643185123121,0.1626101771748293,0.09948734665603838,0.4311330581185393,26983.5,35735.02674014183,0.6403506314575094,0.02226081907386232,0.735157119463764
38200,2016,174249.0,112529.0,311795,0.6076093703143198,0.3923906296856802,2174612.783802947,38.01221550248046,0.283036982255786,0.1571532532079024,0.2229799153955803,0.3043092946186114,30000.0,41074.656603094234,0.8029861646883735,0.01858990967358959,0.3611199864258143
38200,2020,218273.0,133172.0,360053,0.6210729986199832,0.3789270013800168,727591.8492806982,38.544516979702074,0.2815973380661252,0.17170950929857867,0.2425575511691518,0.2913560746584206,32360.0,49845.430360326456,0.7641230606978493,0.01735992977017735,0.36779138818170354
38300,2012,3536324.0,2199822.0,5879846,0.6164982551002014,0.3835017448997986,11197052.0,37.005167699498045,0.23776535109419872,0.1319713438858728,0.17819681466157342,0.3528717201634859,29716.0,40788.56506608882,0.7128762999403772,0.09364161209575521,0.24945494581966754
38300,2016,3984830.0,2017700.0,6394880,0.6638584063719798,0.3361415936280202,56002693.78098502,36.93352647239378,0.2514563252282179,0.12747363318224295,0.20796995027906423,0.3579441732429712,31000.0,47183.268844658,0.5717662276575455,0.06555319705997095,0.4609711526510667
38300,2020,5078481.0,2799636.0,8047589,0.644631324972706,0.35536867502729397,18683003.355325717,37.682651227410595,0.2492848101708862,0.13819714947310166,0.2269785933362064,0.3381426420155766,36958.0,54686.15699758695,0.5274672858691394,0.06497096805055821,0.46336523157409304
38601,2012,135268.0,179343.0,323766,0.4299531802765955,0.5700468197234044,501151.99572730425,37.25702800943214,0.23523004631792457,0.13344855504680692,0.15625524159753032,0.32040872476878257,26000.0,36205.52965880545,0.8742012220869522,0.049672105097834436,0.0586148149575731
38601,2016,121182.0,186108.0,336319,0.39435712193693256,0.6056428780630675,2193594.0526517252,38.8716836970388,0.23959410934047978,0.1610975174719627,0.1935188813189942,0.27283442081796155,26000.0,37202.862198730276,0.8966662746882497,0.013300821589164548,0.05517986349918986
38601,2020,175363.0,248754.0,438840,0.4134778846403233,0.5865221153596767,767791.6451034198,39.28048462900797,0.23475687947664564,0.17120085739620675,0.2152339238437622,0.263110718853931,30925.0,44314.87734340783,0.8812963324944358,0.014183833731850512,0.061278736415697914
38801,2012,613685.0,364278.0,1011223,0.6275135153374923,0.37248648466250767,2038240.249237755,37.06141856454446,0.23729686058670768,0.12161916460379099,0.21043566161645547,0.3212980285262518,30000.0,39897.27624297375,0.7570572198995856,0.12595349749063597,0.09218766274354886
38801,2016,653063.0,348129.0,1114791,0.6522854757129501,0.34771452428704985,6841726.081610059,38.18914494971353,0.2342317588728699,0.13595578636862896,0.2727213309763469,0.277208415685611,35000.0,47763.87784574822,0.8103987634993005,0.028087741432301905,0.11533204219639763
38801,2020,873583.0,439915.0,1356600,0.6650813324420746,0.3349186675579255,2363127.415579348,38.804962206901465,0.23461365359410957,0.14881770553665755,0.29929882315837636,0.26190246769679776,41233.0,56611.37202605551,0.7896610442908131,0.030041868454087472,0.12082227812822022
38901,2012,242734.0,206498.0,466618,0.5403310538875236,0.4596689461124764,1054299.9944673146,37.6235483245807,0.24093616616170174,0.13529355962943257,0.17707483636269225,0.3151029118636856,27388.0,35672.28740545171,0.7835483253031957,0.11976477343705816,0.10363748447426069
38901,2016,243450.0,219641.0,525310,0.5257066105797781,0.4742933894202219,3260065.9821104542,38.8180674871927,0.2480029549757276,0.16427857589583822,0.18983542090147126,0.2877493886905794,26400.0,34600.36206026395,0.864772063102805,0.010006239166679576,0.14709916885310614
38901,2020,327668.0,270985.0,620440,0.5473421163846168,0.4526578836153832,1131854.9935906166,39.22028970430112,0.24928016428533212,0.1755966974986756,0.2059000495136352,0.27865671796834673,31286.0,41526.68454906442,0.8337587413195999,0.009057697319878008,0.15449152015552714
39000,2012,41166.0,52021.0,95144,0.44175689742131413,0.5582431025786859,252048.86040561786,36.86356328810478,0.2248820949855771,0.1297739493615066,0.1305507108115945,0.38373208436545364,25000.0,33547.38317323709,0.8317405910723106,0.05037603167200391,0.19872373663872497
39000,2016,38780.0,51835.0,96705,0.4279644650444187,0.5720355349555813,862840.7898569559,35.59637553184315,0.2254947054570487,0.13703027230562864,0.10252041502034648,0.460750994944658,26000.0,33737.958424843964,0.8047753557580646,0.011030110441505652,0.45116702653909724
39000,2020,54600.0,64660.0,122557,0.45782324333389235,0.5421767566661077,290550.2509127391,35.82564897890153,0.22769235235727003,0.14423313699185783,0.11733905694503029,0.4429766820286167,30925.0,39103.461017186644,0.7198875686532165,0.009911561564589479,0.46592749402809375
39203,2012,43366.0,53895.0,100305,0.4458724463042741,0.554127553695726,200609.3097475171,39.76131720850687,0.19598611643033204,0.16143169349138972,0.21034795809731122,0.287202714649253,25281.0,33886.95958459013,0.9151599711572443,0.0035189639775393055,0.09629655727459197
39203,2016,48061.0,59686.0,120188,0.44605418248303896,0.553945817516961,653100.423671782,41.17471450502763,0.1926745749245688,0.1906388166801905,0.2328250654683812,0.26799289258585574,29000.0,40265.30969769159,0.9214967968861315,0.006467706795074135,0.09920711966522834
39203,2020,74156.0,74122.0,152595,0.5001146495097047,0.49988535049029525,235210.59599339962,41.56378222162093,0.1992498823144742,0.19927771071562136,0.2548744703720853,0.25706533347103055,32399.0,47377.78510748756,0.9078997875895092,0.005466636412479826,0.10231420980994065
39302,2012,57089.0,42703.0,103029,0.5720799262465929,0.42792007375340707,181861.0,37.92927565558311,0.23393140915314442,0.14473691445664547,0.17542518736837476,0.3118425610768664,27572.0,36157.60002905385,0.8584523344752311,0.06249828165467033,0.07242344427887233
39302,2016,60340.0,40599.0,109673,0.5977867821159314,0.4022132178840686,637408.0,38.59711519152568,0.27662972538782066,0.15926690596917517,0.2259494703549375,0.25160807520457856,30000.0,37909.38735778854,0.8367231035694563,0.008983257191626086,0.09106255334103118
39302,2020,83660.0,50489.0,138620,0.6236349134171705,0.3763650865828295,224678.0,39.132692119388636,0.27574573389472934,0.17331024844444048,0.24958384888596125,0.2405175406581864,34847.0,45258.06824721308,0.8206277428141607,0.010263577208271393,0.09685861544076411
39400,2012,1261858.0,737205.0,2049958,0.631224728785436,0.36877527121456405,4159196.2029637718,37.77508759698288,0.230564087248288,0.1336808815885166,0.18691701096199512,0.31233193844208207,30000.0,40362.50254936301,0.8283584482138818,0.06436634715545629,0.06739743350559867
39400,2016,1277338.0,667930.0,2103950,0.6566385711377558,0.3433614288622442,13801375.521659639,38.259338606495625,0.24303569906991698,0.1369678457866502,0.28178898602580726,0.26717825213963076,40000.0,54486.13350385998,0.7255327092199513,0.04931564347715097,0.09668741144173496
39400,2020,1699683.0,863774.0,2650150,0.6630433044127519,0.336956695587248,4831951.1989239175,38.5940463225111,0.24559718697740873,0.1460186752210442,0.3041867359941706,0.2579516580890465,46383.0,65235.37630476607,0.6929101333163764,0.052564027752257235,0.10221414847985172
