state,county_name,year,state_po,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
OKLAHOMA,CANADIAN,2024,OK,40017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,50551.0,73074,20260225,TOTAL
OKLAHOMA,CANADIAN,2024,OK,40017,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,21038.0,73074,20260225,TOTAL
OKLAHOMA,CANADIAN,2024,OK,40017,US PRESIDENT,OTHER,OTHER,1033.0,73074,20260225,TOTAL
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,83.0,119294,20260225,ABSENTEE
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4516.0,119294,20260225,ABSENTEE
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,5875.0,119294,20260225,ABSENTEE
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,OTHER,OTHER,136.0,119294,20260225,ABSENTEE
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,116.0,119294,20260225,EARLY VOTING
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19061.0,119294,20260225,EARLY VOTING
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,13987.0,119294,20260225,EARLY VOTING
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,OTHER,OTHER,265.0,119294,20260225,EARLY VOTING
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,669.0,119294,20260225,ELECTION DAY
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,43648.0,119294,20260225,ELECTION DAY
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,29570.0,119294,20260225,ELECTION DAY
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,OTHER,OTHER,1368.0,119294,20260225,ELECTION DAY
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,868.0,119294,20260225,TOTAL
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,67225.0,119294,20260225,TOTAL
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,49432.0,119294,20260225,TOTAL
OKLAHOMA,CLEVELAND,2024,OK,40027,US PRESIDENT,OTHER,OTHER,1769.0,119294,20260225,TOTAL
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,237.0,288923,20260225,ABSENTEE
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14778.0,288923,20260225,ABSENTEE
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,19193.0,288923,20260225,ABSENTEE
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,OTHER,OTHER,390.0,288923,20260225,ABSENTEE
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,117.0,288923,20260225,EARLY VOTING
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14804.0,288923,20260225,EARLY VOTING
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,15892.0,288923,20260225,EARLY VOTING
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,OTHER,OTHER,182.0,288923,20260225,EARLY VOTING
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1815.0,288923,20260225,ELECTION DAY
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,114036.0,288923,20260225,ELECTION DAY
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,103684.0,288923,20260225,ELECTION DAY
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,OTHER,OTHER,3795.0,288923,20260225,ELECTION DAY
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,2169.0,288923,20260225,TOTAL
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,143618.0,288923,20260225,TOTAL
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,138769.0,288923,20260225,TOTAL
OKLAHOMA,OKLAHOMA,2024,OK,40109,US PRESIDENT,OTHER,OTHER,4367.0,288923,20260225,TOTAL
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,120.0,256939,20260225,ABSENTEE
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7525.0,256939,20260225,ABSENTEE
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,10308.0,256939,20260225,ABSENTEE
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,OTHER,OTHER,205.0,256939,20260225,ABSENTEE
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,100.0,256939,20260225,EARLY VOTING
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13416.0,256939,20260225,EARLY VOTING
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,12275.0,256939,20260225,EARLY VOTING
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,OTHER,OTHER,156.0,256939,20260225,EARLY VOTING
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1672.0,256939,20260225,ELECTION DAY
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,124300.0,256939,20260225,ELECTION DAY
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,83522.0,256939,20260225,ELECTION DAY
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,OTHER,OTHER,3340.0,256939,20260225,ELECTION DAY
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1892.0,256939,20260225,TOTAL
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,145241.0,256939,20260225,TOTAL
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,106105.0,256939,20260225,TOTAL
OKLAHOMA,TULSA,2024,OK,40143,US PRESIDENT,OTHER,OTHER,3701.0,256939,20260225,TOTAL
OREGON,CLACKAMAS,2024,OR,41005,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1085.0,246240,20260225,TOTAL
OREGON,CLACKAMAS,2024,OR,41005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,106387.0,246240,20260225,TOTAL
OREGON,CLACKAMAS,2024,OR,41005,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,130580.0,246240,20260225,TOTAL
OREGON,CLACKAMAS,2024,OR,41005,US PRESIDENT,OTHER,OTHER,8188.0,246240,20260225,TOTAL
OREGON,DESCHUTES,2024,OR,41017,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,526.0,127375,20260225,TOTAL
OREGON,DESCHUTES,2024,OR,41017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,54850.0,127375,20260225,TOTAL
OREGON,DESCHUTES,2024,OR,41017,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,68108.0,127375,20260225,TOTAL
OREGON,DESCHUTES,2024,OR,41017,US PRESIDENT,OTHER,OTHER,3891.0,127375,20260225,TOTAL
OREGON,DOUGLAS,2024,OR,41019,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,208.0,61807,20260225,TOTAL
OREGON,DOUGLAS,2024,OR,41019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,41561.0,61807,20260225,TOTAL
OREGON,DOUGLAS,2024,OR,41019,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,18386.0,61807,20260225,TOTAL
OREGON,DOUGLAS,2024,OR,41019,US PRESIDENT,OTHER,OTHER,1652.0,61807,20260225,TOTAL
OREGON,JACKSON,2024,OR,41029,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,433.0,119572,20260225,TOTAL
OREGON,JACKSON,2024,OR,41029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,61743.0,119572,20260225,TOTAL
OREGON,JACKSON,2024,OR,41029,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,54065.0,119572,20260225,TOTAL
OREGON,JACKSON,2024,OR,41029,US PRESIDENT,OTHER,OTHER,3331.0,119572,20260225,TOTAL
OREGON,LANE,2024,OR,41039,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,851.0,211285,20260225,TOTAL
OREGON,LANE,2024,OR,41039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,77376.0,211285,20260225,TOTAL
OREGON,LANE,2024,OR,41039,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,125775.0,211285,20260225,TOTAL
OREGON,LANE,2024,OR,41039,US PRESIDENT,OTHER,OTHER,7283.0,211285,20260225,TOTAL
OREGON,MARION,2024,OR,41047,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,610.0,156691,20260225,TOTAL
OREGON,MARION,2024,OR,41047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,77089.0,156691,20260225,TOTAL
OREGON,MARION,2024,OR,41047,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,73970.0,156691,20260225,TOTAL
OREGON,MARION,2024,OR,41047,US PRESIDENT,OTHER,OTHER,5022.0,156691,20260225,TOTAL
OREGON,MULTNOMAH,2024,OR,41051,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1342.0,414250,20260225,TOTAL
OREGON,MULTNOMAH,2024,OR,41051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,70759.0,414250,20260225,TOTAL
OREGON,MULTNOMAH,2024,OR,41051,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,325927.0,414250,20260225,TOTAL
OREGON,MULTNOMAH,2024,OR,41051,US PRESIDENT,OTHER,OTHER,16222.0,414250,20260225,TOTAL
OREGON,WASHINGTON,2024,OR,41067,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1520.0,297949,20260225,TOTAL
OREGON,WASHINGTON,2024,OR,41067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,92590.0,297949,20260225,TOTAL
OREGON,WASHINGTON,2024,OR,41067,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,193013.0,297949,20260225,TOTAL
OREGON,WASHINGTON,2024,OR,41067,US PRESIDENT,OTHER,OTHER,10826.0,297949,20260225,TOTAL
OREGON,YAMHILL,2024,OR,41071,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,295.0,57800,20260225,TOTAL
OREGON,YAMHILL,2024,OR,41071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,29536.0,57800,20260225,TOTAL
OREGON,YAMHILL,2024,OR,41071,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,26011.0,57800,20260225,TOTAL
OREGON,YAMHILL,2024,OR,41071,US PRESIDENT,OTHER,OTHER,1958.0,57800,20260225,TOTAL
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,2399.0,720504,20260225,ELECTION DAY
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,220707.0,720504,20260225,ELECTION DAY
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,258292.0,720504,20260225,ELECTION DAY
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,OTHER,OTHER,2499.0,720504,20260225,ELECTION DAY
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,856.0,720504,20260225,MAIL-IN
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,59740.0,720504,20260225,MAIL-IN
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,164979.0,720504,20260225,MAIL-IN
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,OTHER,OTHER,1112.0,720504,20260225,MAIL-IN
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,47.0,720504,20260225,PROVISIONAL
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3148.0,720504,20260225,PROVISIONAL
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,6645.0,720504,20260225,PROVISIONAL
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,OTHER,OTHER,80.0,720504,20260225,PROVISIONAL
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,3302.0,720504,20260225,TOTAL
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,283595.0,720504,20260225,TOTAL
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,429916.0,720504,20260225,TOTAL
PENNSYLVANIA,ALLEGHENY,2024,PA,42003,US PRESIDENT,OTHER,OTHER,3691.0,720504,20260225,TOTAL
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,871.0,209838,20260225,ELECTION DAY
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,97251.0,209838,20260225,ELECTION DAY
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,60162.0,209838,20260225,ELECTION DAY
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,OTHER,OTHER,701.0,209838,20260225,ELECTION DAY
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,219.0,209838,20260225,MAIL-IN
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18691.0,209838,20260225,MAIL-IN
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,30175.0,209838,20260225,MAIL-IN
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,OTHER,OTHER,233.0,209838,20260225,MAIL-IN
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,4.0,209838,20260225,PROVISIONAL
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,735.0,209838,20260225,PROVISIONAL
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,788.0,209838,20260225,PROVISIONAL
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,OTHER,OTHER,8.0,209838,20260225,PROVISIONAL
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1094.0,209838,20260225,TOTAL
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,116677.0,209838,20260225,TOTAL
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,91125.0,209838,20260225,TOTAL
PENNSYLVANIA,BERKS,2024,PA,42011,US PRESIDENT,OTHER,OTHER,942.0,209838,20260225,TOTAL
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,213.0,64949,20260225,ELECTION DAY
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,36580.0,64949,20260225,ELECTION DAY
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,10888.0,64949,20260225,ELECTION DAY
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,OTHER,OTHER,133.0,64949,20260225,ELECTION DAY
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,60.0,64949,20260225,MAIL-IN
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9532.0,64949,20260225,MAIL-IN
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,7119.0,64949,20260225,MAIL-IN
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,OTHER,OTHER,62.0,64949,20260225,MAIL-IN
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1.0,64949,20260225,PROVISIONAL
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,240.0,64949,20260225,PROVISIONAL
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,120.0,64949,20260225,PROVISIONAL
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,OTHER,OTHER,1.0,64949,20260225,PROVISIONAL
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,274.0,64949,20260225,TOTAL
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,46352.0,64949,20260225,TOTAL
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,18127.0,64949,20260225,TOTAL
PENNSYLVANIA,BLAIR,2024,PA,42013,US PRESIDENT,OTHER,OTHER,196.0,64949,20260225,TOTAL
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1329.0,401028,20260225,ELECTION DAY
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,148928.0,401028,20260225,ELECTION DAY
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,107899.0,401028,20260225,ELECTION DAY
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,OTHER,OTHER,1318.0,401028,20260225,ELECTION DAY
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,569.0,401028,20260225,MAIL-IN
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,48169.0,401028,20260225,MAIL-IN
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,88971.0,401028,20260225,MAIL-IN
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,OTHER,OTHER,617.0,401028,20260225,MAIL-IN
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,6.0,401028,20260225,PROVISIONAL
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1625.0,401028,20260225,PROVISIONAL
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,1561.0,401028,20260225,PROVISIONAL
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,OTHER,OTHER,36.0,401028,20260225,PROVISIONAL
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1904.0,401028,20260225,TOTAL
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,198722.0,401028,20260225,TOTAL
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,198431.0,401028,20260225,TOTAL
PENNSYLVANIA,BUCKS,2024,PA,42017,US PRESIDENT,OTHER,OTHER,1971.0,401028,20260225,TOTAL
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,512.0,121440,20260225,ELECTION DAY
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,64294.0,121440,20260225,ELECTION DAY
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,24251.0,121440,20260225,ELECTION DAY
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,OTHER,OTHER,227.0,121440,20260225,ELECTION DAY
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,151.0,121440,20260225,MAIL-IN
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15086.0,121440,20260225,MAIL-IN
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,16137.0,121440,20260225,MAIL-IN
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,OTHER,OTHER,113.0,121440,20260225,MAIL-IN
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,2.0,121440,20260225,PROVISIONAL
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,393.0,121440,20260225,PROVISIONAL
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,273.0,121440,20260225,PROVISIONAL
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,OTHER,OTHER,1.0,121440,20260225,PROVISIONAL
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,665.0,121440,20260225,TOTAL
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,79773.0,121440,20260225,TOTAL
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,40661.0,121440,20260225,TOTAL
PENNSYLVANIA,BUTLER,2024,PA,42019,US PRESIDENT,OTHER,OTHER,341.0,121440,20260225,TOTAL
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,271.0,71136,20260225,ELECTION DAY
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,41647.0,71136,20260225,ELECTION DAY
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,13416.0,71136,20260225,ELECTION DAY
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,OTHER,OTHER,163.0,71136,20260225,ELECTION DAY
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,63.0,71136,20260225,MAIL-IN
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7328.0,71136,20260225,MAIL-IN
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,7541.0,71136,20260225,MAIL-IN
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,OTHER,OTHER,47.0,71136,20260225,MAIL-IN
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,3.0,71136,20260225,PROVISIONAL
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,433.0,71136,20260225,PROVISIONAL
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,220.0,71136,20260225,PROVISIONAL
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,OTHER,OTHER,4.0,71136,20260225,PROVISIONAL
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,337.0,71136,20260225,TOTAL
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,49408.0,71136,20260225,TOTAL
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,21177.0,71136,20260225,TOTAL
PENNSYLVANIA,CAMBRIA,2024,PA,42021,US PRESIDENT,OTHER,OTHER,214.0,71136,20260225,TOTAL
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,366.0,80792,20260225,ELECTION DAY
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,30782.0,80792,20260225,ELECTION DAY
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,25153.0,80792,20260225,ELECTION DAY
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,OTHER,OTHER,251.0,80792,20260225,ELECTION DAY
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,104.0,80792,20260225,MAIL-IN
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7877.0,80792,20260225,MAIL-IN
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,15721.0,80792,20260225,MAIL-IN
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,OTHER,OTHER,117.0,80792,20260225,MAIL-IN
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,0.0,80792,20260225,PROVISIONAL
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,170.0,80792,20260225,PROVISIONAL
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,245.0,80792,20260225,PROVISIONAL
PENNSYLVANIA,CENTRE,2024,PA,42027,US PRESIDENT,OTHER,OTHER,6.0,80792,20260225,PROVISIONAL
