respondent_id,interview_date,treatment,govt_intervention,supports_intervention,fx_status,age,female,ed_level,urban_rural,survey_weight
1881,2015-10-20,cntrl,none,0.0,none,78,0,2,3,0.824870258331941
1882,2015-10-20,Hungary,DK,0.0,none,75,0,2,3,0.944713886617733
1883,2015-10-20,info,some,1.0,none,29,1,4,3,1.14587898293103
1884,2015-10-20,history,none,0.0,none,55,1,4,2,0.774571736699871
1885,2015-10-20,Hungary,some,1.0,none,27,0,4,3,0.947223174951833
1886,2015-10-20,cntrl,none,0.0,none,54,0,4,2,0.787478275766112
1887,2015-10-20,cntrl,none,0.0,none,78,1,1,2,0.92562947947098
1888,2015-10-20,Hungary,none,0.0,none,63,0,4,2,0.58284893727678
1889,2015-10-20,info,none,0.0,none,33,1,4,2,0.795849436756649
1890,2015-10-20,history,some,1.0,none,20,1,2,2,0.794733038751553
1891,2015-10-20,Hungary,none,0.0,none,64,1,3,2,0.722975897290846
1892,2015-10-20,Hungary,some,1.0,none,60,1,1,2,0.893148724387927
1893,2015-10-20,history,none,0.0,none,58,0,2,2,0.503722989271502
1894,2015-10-20,cntrl,DK,0.0,past,46,1,4,3,0.961738454786991
1895,2015-10-20,info,none,0.0,none,52,1,4,3,0.961738454786991
1896,2015-10-20,cntrl,some,1.0,none,61,1,4,3,1.01192550277493
1897,2015-10-20,history,none,0.0,none,39,1,4,2,0.781866995095306
1898,2015-10-20,cntrl,big,1.0,none,57,1,2,1,0.67439613253279
1899,2015-10-20,Hungary,none,0.0,none,66,1,4,1,0.687099063837375
1900,2015-10-20,info,some,1.0,none,42,0,4,1,0.886929532479492
1901,2015-10-20,info,none,0.0,none,44,0,4,1,0.922041380754211
1902,2015-10-20,history,DK,0.0,none,18,1,3,1,0.84093460164278
1903,2015-10-20,Hungary,some,1.0,none,64,0,2,3,0.678271577901357
1904,2015-10-20,info,none,0.0,none,53,0,1,3,1.34726874214201
1905,2015-10-20,info,DK,0.0,none,71,0,1,1,1.46062412241606
1906,2015-10-20,Hungary,some,1.0,none,31,1,2,1,1.13311354998811
1907,2015-10-20,info,none,0.0,none,76,1,1,1,1.40157113782167
1908,2015-10-20,history,none,0.0,none,73,1,3,3,0.969432061181773
1909,2015-10-20,Hungary,none,0.0,none,40,1,2,3,1.39633055706467
1910,2015-10-20,Hungary,some,1.0,none,57,1,1,3,1.72997971545799
1911,2015-10-20,Hungary,some,1.0,none,62,0,2,2,0.858840677218458
1912,2015-10-20,cntrl,none,0.0,none,31,1,4,2,1.08895091461039
1913,2015-10-20,Hungary,none,0.0,none,30,0,4,3,1.2357547955885
1914,2015-10-20,info,none,0.0,none,56,1,4,2,0.971584382488028
1915,2015-10-20,cntrl,big,1.0,none,70,1,3,2,0.954997688701926
1916,2015-10-20,info,none,0.0,none,33,1,2,2,1.27960496399691
1917,2015-10-20,cntrl,big,1.0,none,21,1,2,2,1.07860776836864
1918,2015-10-20,Hungary,DK,0.0,none,65,1,2,3,0.819091745103482
1919,2015-10-20,history,none,0.0,past,43,0,4,3,1.22881312494392
1920,2015-10-20,info,some,1.0,current,39,0,4,3,1.33083001189453
1921,2015-10-20,info,some,1.0,none,26,1,3,2,1.03639289060963
1922,2015-10-20,history,DK,0.0,none,64,1,2,1,0.564310183152321
1923,2015-10-20,history,DK,0.0,none,57,0,2,1,0.538955371091202
1924,2015-10-20,Hungary,none,0.0,none,29,0,4,1,0.712150569346834
1925,2015-10-20,cntrl,DK,0.0,none,33,1,2,2,0.927802442034598
1926,2015-10-20,Hungary,none,0.0,none,43,1,3,2,0.773699929395091
1927,2015-10-20,Hungary,DK,0.0,none,68,1,1,2,1.0517410324996
1928,2015-10-20,history,some,1.0,none,27,0,1,2,1.19447976722304
1929,2015-10-20,info,some,1.0,none,25,0,3,1,1.03967575906451
1930,2015-10-20,Hungary,big,1.0,none,49,0,2,1,0.829097204984947
1931,2015-10-20,Hungary,DK,0.0,none,76,1,1,1,1.13090962795657
1932,2015-10-20,cntrl,big,1.0,none,67,1,1,1,1.13090962795657
1933,2015-10-20,info,none,0.0,none,23,1,4,3,0.835997590414187
1934,2015-10-20,info,some,1.0,none,69,1,1,2,1.09337745366396
1935,2015-10-20,Hungary,big,1.0,none,76,1,4,2,0.559001351673394
1936,2015-10-20,cntrl,DK,0.0,none,63,1,3,2,0.583504245933844
1937,2015-10-20,history,DK,0.0,none,43,1,2,1,1.90657254890188
1938,2015-10-20,cntrl,none,0.0,none,76,0,1,1,1.51947572504225
1939,2015-10-19,cntrl,none,0.0,none,28,1,4,2,0.713324647820364
1940,2015-10-20,Hungary,DK,0.0,none,66,1,2,1,0.991750437709557
1941,2015-10-20,cntrl,some,1.0,none,31,1,4,1,1.2536149962808
1942,2015-10-20,history,none,0.0,none,28,1,2,2,0.748333978314594
1943,2015-10-20,history,some,1.0,none,51,1,2,2,0.813756488657265
1944,2015-10-21,info,some,1.0,none,36,0,4,1,0.955934473990969
1945,2015-10-20,Hungary,none,0.0,none,42,1,4,2,0.967688142721477
1946,2015-10-21,history,some,1.0,none,30,1,3,2,0.999987379960638
1947,2015-10-21,info,some,1.0,none,26,0,4,1,0.820228683231521
1948,2015-10-20,info,none,0.0,none,34,1,2,1,0.91429467165058
1949,2015-10-20,info,some,1.0,none,33,0,4,1,1.01331614043975
1950,2015-10-21,history,some,1.0,none,79,1,2,2,0.980635790078257
1951,2015-10-19,history,some,1.0,none,70,1,3,3,0.791520781276154
1952,2015-10-21,cntrl,none,0.0,none,54,0,4,2,1.67829638591527
1953,2015-10-21,history,none,0.0,none,53,0,2,1,1.14430577067991
1954,2015-10-21,info,some,1.0,none,70,1,1,1,1.2489972378511
1955,2015-10-21,info,none,0.0,none,66,0,2,1,0.725681814039251
1956,2015-10-21,Hungary,none,0.0,none,23,0,2,2,0.786309017321691
1957,2015-10-21,history,DK,0.0,none,19,1,3,1,0.652440451955863
1958,2015-10-21,cntrl,none,0.0,none,53,1,2,1,1.04533066374717
1959,2015-10-21,cntrl,none,0.0,none,57,1,2,1,0.622973652047228
1960,2015-10-21,Hungary,none,0.0,none,28,1,4,1,0.823168419483911
1961,2015-10-21,info,none,0.0,past,53,1,4,2,0.723698629263208
1962,2015-10-21,Hungary,some,1.0,none,60,0,4,1,0.554095990496397
1963,2015-10-21,info,none,0.0,none,65,1,1,1,0.879966575312772
1964,2015-10-21,cntrl,none,0.0,none,76,1,3,1,0.52261693626587
1965,2015-10-21,cntrl,none,0.0,none,23,0,4,1,0.664616107784384
1966,2015-10-21,history,some,1.0,none,38,1,3,1,1.00469540157391
1967,2015-10-21,cntrl,none,0.0,none,61,1,1,1,0.918538446173323
1968,2015-10-21,cntrl,some,1.0,none,19,0,3,3,0.857532111025991
1969,2015-10-21,info,some,1.0,none,60,1,4,3,0.927385145111049
1970,2015-10-21,history,DK,0.0,none,65,0,1,1,1.13367854659298
1971,2015-10-21,info,none,0.0,none,60,0,1,1,1.18337145962325
1972,2015-10-21,history,big,1.0,none,58,1,2,1,0.772377698249651
1973,2015-10-21,history,big,1.0,none,46,1,2,1,0.876466832068812
1974,2015-10-21,history,none,0.0,none,37,1,3,1,0.800258589904254
1975,2015-10-21,info,none,0.0,none,43,1,2,1,0.916526441741873
1976,2015-10-21,info,none,0.0,none,35,0,3,1,0.833976220715765
1977,2015-10-21,cntrl,big,1.0,current,59,1,4,3,0.848690663002755
1978,2015-10-21,info,none,0.0,none,66,0,2,3,0.944713886617733
1979,2015-10-21,history,big,1.0,none,66,0,2,2,1.31667807332103
1980,2015-10-21,history,none,0.0,none,49,0,2,2,0.779451323919003
1981,2015-10-21,history,none,0.0,none,24,1,4,2,0.616580452649226
1982,2015-10-21,cntrl,none,0.0,none,59,0,2,2,0.576907820553137
1983,2015-10-21,Hungary,some,1.0,none,37,1,2,2,0.658976139004722
1984,2015-10-21,cntrl,none,0.0,none,19,0,4,2,0.676566728181855
1985,2015-10-21,info,some,1.0,current,64,0,4,3,0.810558456813852
1986,2015-10-21,Hungary,none,0.0,none,37,0,4,3,0.963099218267328
1987,2015-10-21,cntrl,some,1.0,current,38,1,4,3,1.17913225125229
1988,2015-10-21,history,none,0.0,none,61,0,2,2,0.778207229942201
1989,2015-10-21,history,none,0.0,none,57,0,2,1,0.863284266881933
1990,2015-10-21,info,some,1.0,none,62,1,1,1,1.13552779094621
1991,2015-10-21,cntrl,none,0.0,none,33,0,2,1,1.04969437494788
1992,2015-10-18,history,none,0.0,none,46,1,4,1,0.673517975870595
1993,2015-10-21,cntrl,some,1.0,none,35,1,4,2,0.855400110301249
1994,2015-10-21,Hungary,some,1.0,none,45,0,2,2,0.862335300486727
1995,2015-10-21,Hungary,none,0.0,none,34,0,2,1,1.90658667061406
1996,2015-10-21,cntrl,none,0.0,none,23,1,4,2,0.772491555544459
1997,2015-10-20,history,none,0.0,none,26,0,4,2,1.01569867171171
1998,2015-10-20,Hungary,none,0.0,none,24,1,4,2,1.12614977135458
1999,2015-10-21,cntrl,big,1.0,none,60,1,2,1,0.735872571565491
2000,2015-10-21,cntrl,DK,0.0,none,80,1,1,2,1.49877720120988
2001,2015-10-21,history,none,0.0,none,79,1,1,2,1.52198079042675
2002,2015-10-21,Hungary,none,0.0,none,41,1,4,2,1.11962583345754
2003,2015-10-20,info,none,0.0,none,43,1,4,3,0.706794823423027
2004,2015-10-19,info,some,1.0,none,65,0,2,2,0.961734988656785
2005,2015-10-20,info,some,1.0,none,80,0,4,3,0.594662082261534
2006,2015-10-21,history,some,1.0,none,25,0,4,3,1.46257159318736
2007,2015-10-21,history,none,0.0,none,38,1,4,3,1.27702459886318
2008,2015-10-21,history,none,0.0,none,19,0,3,2,0.878426583118651
2009,2015-10-21,Hungary,none,0.0,none,36,1,2,2,0.955050243035859
2010,2015-10-21,info,big,1.0,none,37,0,3,3,0.613900966529082
2011,2015-10-21,history,some,1.0,none,35,0,2,1,1.09663775815196
2012,2015-10-21,cntrl,some,1.0,none,19,0,1,1,1.62967806031668
2013,2015-10-21,Hungary,some,1.0,none,18,0,1,2,1.19851988830778
2014,2015-10-19,history,DK,0.0,none,31,1,1,2,1.0010402985428
2015,2015-10-21,Hungary,none,0.0,none,25,0,4,1,0.857851319753904
2016,2015-10-20,info,none,0.0,none,67,1,4,3,0.656643471798418
2017,2015-10-21,info,none,0.0,none,31,0,4,3,0.931523762812222
2018,2015-10-21,info,some,1.0,none,80,0,1,2,1.6193402578447
2019,2015-10-21,info,some,1.0,none,79,0,2,2,1.10146339967151
2020,2015-10-21,info,some,1.0,none,24,1,2,1,0.79900873641837
2021,2015-10-21,history,some,1.0,none,28,1,4,1,1.47118876319795
2022,2015-10-21,history,none,0.0,none,69,1,4,3,0.89511870777979
2023,2015-10-20,cntrl,DK,0.0,none,28,1,4,3,1.12356831602652
2024,2015-10-19,info,some,1.0,none,20,0,3,3,1.26490444750195
2025,2015-10-20,info,none,0.0,none,66,0,4,3,1.07442511163479
2026,2015-10-20,cntrl,big,1.0,none,84,0,2,3,1.01027754881306
2027,2015-10-21,cntrl,DK,0.0,none,53,0,2,1,1.24764683064556
2028,2015-10-21,Hungary,DK,0.0,none,60,1,1,1,0.999369583936781
2029,2015-10-21,Hungary,big,1.0,none,47,1,2,1,0.617546292343284
2030,2015-10-21,cntrl,some,1.0,none,66,0,2,1,0.678656863853509
2031,2015-10-21,history,big,1.0,none,33,0,4,1,0.857851319753904
2032,2015-10-21,info,some,1.0,none,38,0,2,1,0.840614122300476
2033,2015-10-21,Hungary,none,0.0,none,32,0,3,2,1.08005966695181
2034,2015-10-21,info,DK,0.0,none,28,1,4,2,1.03639289060963
2035,2015-10-21,Hungary,big,1.0,past,69,1,2,2,0.761348403303846
2036,2015-10-21,history,some,1.0,none,32,1,4,2,0.976335473002654
2037,2015-10-21,Hungary,some,1.0,current,41,1,4,3,1.06106644340014
2038,2015-10-21,cntrl,some,1.0,none,64,0,2,1,0.598598365250172
2039,2015-10-15,history,DK,0.0,none,77,0,2,3,0.643454001252776
2040,2015-10-15,cntrl,none,0.0,none,57,1,2,3,0.644503596556448
2041,2015-10-15,cntrl,none,0.0,none,64,1,4,3,0.685426345950916
2042,2015-10-15,info,big,1.0,current,39,0,4,3,0.847616476429553
2043,2015-10-15,info,big,1.0,none,72,0,2,3,0.643454001252776
2044,2015-10-21,Hungary,some,1.0,none,33,1,4,3,0.893862288124496
