"country","ID","countr","age_group","gender_bin","education","manipulation_check2","party","party2","education_bin","policy_ai_offshoregr_1","policy_ai_offshoregr_2","policy_ai_offshoregr_3","policy_ai_offshoregr_4","policy_ai_offshoregr_5","policy_ai_offshoregr_6","tables_policygr_1","tables_policygr_2","tables_policygr_3","tables_policygr_4","tables_policygr_5","tables_policygr_6","treat_offshoring","qtable_1","qtable_2","qtable_3","qtable_4","price_after_1","price_after_2","price_after_3","price_after_4","cs_after_1","cs_after_2","cs_after_3","cs_after_4","factory_after_1","factory_after_2","factory_after_3","factory_after_4","ds_after_1","ds_after_2","ds_after_3","ds_after_4","income","GeoPC_Region1","region","gender"
2,1566,"Canada","45 to 64","Woman","College grad","Pass","LPC","LPC","College",4,1,4,5,1,1,3,1,4,5,4,5,"Offshoring",4,2,2,2,"Unchanged at 600$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Decrease to 75","Unchanged at 100","Decrease to 75","Increase to 125","Increase to 500","Increase to 500","Decrease to 300","Increase to 500","Increase to 250","Decrease to 150","Increase to 250","Decrease to 150",NA,11,NA,"Woman"
2,1567,"Canada","30 to 44","Woman","College grad","Pass","LPC","LPC","College",5,5,5,3,3,5,5,5,5,3,3,5,"Offshoring",3,3,3,3,"Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decreases to 450$","Unchanged at 100","Increase to 125","Decrease to 75","Unchanged at 100","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 500","Unchanged at 200","Unchanged at 200","Increase to 250","Increase to 250","High",9,NA,"Woman"
1,1568,"US","65 or older","Man","Postgrad","Pass","Other","Other","College",2,1,4,3,4,5,2,1,3,5,4,5,"AI",4,2,2,2,"Decreases to 450$","Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Unchanged at 100","Increase to 125","Decrease to 75","Increase to 125","Increase to 500","Decrease to 300","Unchanged at 400","Decrease to 300","Increase to 250","Decrease to 150","Increase to 250","Decrease to 150","High",NA,2,"Man"
2,1569,"Canada","30 to 44","Man","College grad","Fail","Other","Other","College",4,5,5,3,4,5,4,4,5,3,3,5,"Offshoring",3,3,3,3,"Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Unchanged at 100","Unchanged at 100","Increase to 125","Increase to 500","Decrease to 300","Unchanged at 400","Unchanged at 400","Unchanged at 200","Unchanged at 200","Unchanged at 200","Increase to 250","Middle",1,NA,"Man"
2,1570,"Canada","45 to 64","Woman","Some college","Fail","Other","Other","No college",4,5,4,4,4,4,3,3,3,3,3,3,"AI",NA,1,1,2,"Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Decrease to 75","Increase to 125","Unchanged at 100","Increase to 500","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 250","Increase to 250","Unchanged at 200","Unchanged at 200","Middle",9,NA,"Woman"
1,1571,"US","65 or older","Man","HS or less","Fail","Other","Republican","No college",1,1,2,5,5,4,1,1,1,5,4,4,"Offshoring",1,1,1,1,"Unchanged at 600$","Decreases to 450$","Decreases to 300$","Decreases to 300$","Decrease to 75","Decrease to 75","Decrease to 75","Increase to 125","Increase to 500","Unchanged at 400","Decrease to 300","Decrease to 300","Decrease to 150","Unchanged at 200","Increase to 250","Decrease to 150","Middle",NA,1,"Man"
1,1572,"US","45 to 64","Man","HS or less","Fail","Republican","Republican","No college",4,3,4,3,4,3,3,1,4,5,3,4,"Offshoring",3,3,NA,3,"Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Increase to 125","Increase to 125","Increase to 125","Decrease to 75","Decrease to 300","Increase to 500","Unchanged at 400","Unchanged at 400","Unchanged at 200","Decrease to 150","Increase to 250","Increase to 250","High",NA,2,"Man"
1,1573,"US","65 or older","Man","Some college","Pass","Other","Republican","No college",4,2,4,5,5,5,2,2,4,5,4,4,"AI",NA,3,4,2,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Unchanged at 100","Increase to 125","Increase to 500","Unchanged at 400","Unchanged at 400","Decrease to 300","Decrease to 150","Increase to 250","Unchanged at 200","Increase to 250","Middle",NA,3,"Man"
2,1574,"Canada","45 to 64","Man","Some college","Pass","LPC","LPC","No college",5,5,5,5,5,5,4,4,4,5,4,4,"Offshoring",4,1,4,2,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Decrease to 75","Unchanged at 100","Decrease to 75","Unchanged at 400","Increase to 500","Increase to 500","Decrease to 300","Decrease to 150","Unchanged at 200","Decrease to 150","Increase to 250","Middle",9,NA,"Man"
1,1575,"US","45 to 64","Woman","College grad","Pass","Democratic","Democratic","College",4,3,4,2,5,5,4,4,5,4,4,5,"AI",NA,2,2,2,"Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decreases to 300$","Increase to 125","Unchanged at 100","Decrease to 75","Increase to 125","Increase to 500","Decrease to 300","Unchanged at 400","Unchanged at 400","Unchanged at 200","Decrease to 150","Decrease to 150","Unchanged at 200","High",NA,4,"Woman"
1,1576,"US","30 to 44","Man","Some college","Pass","Other","Other","No college",4,4,4,3,4,4,4,4,4,3,4,4,"Offshoring",NA,NA,NA,4,"Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decrease to 75","Increase to 125","Decrease to 75","Unchanged at 100","Increase to 500","Decrease to 300","Unchanged at 400","Increase to 500","Increase to 250","Unchanged at 200","Unchanged at 200","Increase to 250","Middle",NA,2,"Man"
2,1577,"Canada","45 to 64","Woman","Some college","Pass","CPC","CPC","No college",5,5,4,5,NA,4,5,5,4,2,3,3,"Offshoring",NA,NA,NA,NA,"Decreases to 300$","Decreases to 450$","Unchanged at 600$","Decreases to 450$","Decrease to 75","Decrease to 75","Increase to 125","Increase to 125","Unchanged at 400","Decrease to 300","Increase to 500","Increase to 500","Increase to 250","Decrease to 150","Decrease to 150","Decrease to 150","Middle",11,NA,"Woman"
2,1578,"Canada","18 to 29","Man","Some college","Pass","Other","Other","No college",3,3,3,3,3,3,4,4,3,2,3,3,"AI",3,4,5,5,"Decreases to 300$","Decreases to 450$","Decreases to 450$","Decreases to 300$","Unchanged at 100","Decrease to 75","Unchanged at 100","Decrease to 75","Unchanged at 400","Unchanged at 400","Unchanged at 400","Increase to 500","Decrease to 150","Increase to 250","Increase to 250","Unchanged at 200",NA,2,NA,"Man"
1,1579,"US","65 or older","Man","Some college","Pass","Democratic","Democratic","No college",5,NA,5,2,NA,4,5,NA,4,2,NA,4,"Offshoring",NA,NA,2,NA,"Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Increase to 125","Unchanged at 100","Increase to 125","Unchanged at 100","Unchanged at 400","Increase to 500","Decrease to 300","Decrease to 300","Unchanged at 200","Decrease to 150","Decrease to 150","Increase to 250","Middle",NA,4,"Man"
1,1580,"US","65 or older","Woman","HS or less","Pass","Republican","Republican","No college",4,4,4,4,3,4,4,3,4,4,4,4,"Offshoring",3,2,4,3,"Decreases to 300$","Unchanged at 600$","Decreases to 450$","Decreases to 450$","Decrease to 75","Unchanged at 100","Increase to 125","Decrease to 75","Increase to 500","Decrease to 300","Unchanged at 400","Increase to 500","Unchanged at 200","Increase to 250","Unchanged at 200","Decrease to 150","Middle",NA,3,"Woman"
1,1581,"US","30 to 44","Woman","College grad","Pass","Democratic","Democratic","College",4,3,4,2,5,4,4,3,4,2,4,4,"AI",4,4,4,4,"Decreases to 450$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Increase to 125","Increase to 125","Unchanged at 100","Unchanged at 100","Increase to 500","Unchanged at 400","Decrease to 300","Increase to 500","Increase to 250","Unchanged at 200","Unchanged at 200","Unchanged at 200","High",NA,3,"Woman"
1,1582,"US","65 or older","Man","Postgrad","Fail","Other","Democratic","College",4,4,4,2,NA,4,4,4,4,2,3,3,"AI",NA,3,2,NA,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Decreases to 300$","Increase to 125","Decrease to 75","Decrease to 75","Decrease to 75","Increase to 500","Increase to 500","Decrease to 300","Increase to 500","Increase to 250","Increase to 250","Decrease to 150","Increase to 250","Middle",NA,1,"Man"
2,1583,"Canada","18 to 29","Woman","Some college","Fail","Other","Other","No college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Offshoring",NA,NA,NA,NA,"Decreases to 450$","Unchanged at 600$","Decreases to 450$","Decreases to 300$","Unchanged at 100","Increase to 125","Unchanged at 100","Increase to 125","Increase to 500","Unchanged at 400","Unchanged at 400","Increase to 500","Increase to 250","Decrease to 150","Increase to 250","Decrease to 150","Middle",11,NA,"Woman"
1,1584,"US","45 to 64","Man","Some college","Pass","Other","Republican","No college",4,1,4,5,3,4,1,1,3,5,4,5,"Offshoring",2,2,2,2,"Decreases to 450$","Decreases to 450$","Decreases to 300$","Unchanged at 600$","Increase to 125","Decrease to 75","Decrease to 75","Decrease to 75","Increase to 500","Decrease to 300","Increase to 500","Increase to 500","Increase to 250","Unchanged at 200","Decrease to 150","Increase to 250","Middle",NA,3,"Man"
1,1585,"US","45 to 64","Woman","Some college","Fail","Democratic","Democratic","No college",4,4,5,3,5,3,3,3,5,NA,5,3,"Offshoring",2,3,3,3,"Decreases to 300$","Decreases to 300$","Unchanged at 600$","Decreases to 300$","Unchanged at 100","Unchanged at 100","Unchanged at 100","Unchanged at 100","Unchanged at 400","Decrease to 300","Increase to 500","Decrease to 300","Unchanged at 200","Unchanged at 200","Increase to 250","Decrease to 150","Middle",NA,1,"Woman"
1,1586,"US","18 to 29","Woman","Some college","Fail","Democratic","Democratic","No college",NA,NA,4,2,NA,4,4,4,4,NA,2,4,"AI",3,NA,3,NA,"Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decreases to 450$","Unchanged at 100","Decrease to 75","Decrease to 75","Unchanged at 100","Increase to 500","Increase to 500","Decrease to 300","Unchanged at 400","Decrease to 150","Unchanged at 200","Increase to 250","Decrease to 150","Middle",NA,3,"Woman"
1,1587,"US","30 to 44","Man","HS or less","Fail","Democratic","Democratic","No college",3,2,4,3,3,2,4,NA,1,3,3,NA,"AI",3,NA,4,2,"Decreases to 300$","Decreases to 450$","Unchanged at 600$","Decreases to 300$","Unchanged at 100","Unchanged at 100","Unchanged at 100","Unchanged at 100","Unchanged at 400","Unchanged at 400","Increase to 500","Increase to 500","Decrease to 150","Increase to 250","Decrease to 150","Decrease to 150","Low",NA,4,"Man"
2,1588,"Canada","45 to 64","Woman","Some college","Fail","Other","Other","No college",5,5,5,5,5,5,5,5,5,5,5,5,"Offshoring",1,1,1,1,"Decreases to 450$","Decreases to 300$","Decreases to 300$","Unchanged at 600$","Decrease to 75","Increase to 125","Unchanged at 100","Decrease to 75","Decrease to 300","Increase to 500","Unchanged at 400","Decrease to 300","Unchanged at 200","Decrease to 150","Increase to 250","Unchanged at 200","Low",11,NA,"Woman"
1,1589,"US","30 to 44","Woman","College grad","Fail","Democratic","Democratic","College",4,5,4,4,4,5,5,4,5,4,4,4,"AI",4,4,4,5,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decrease to 75","Decrease to 75","Increase to 125","Increase to 125","Increase to 500","Increase to 500","Decrease to 300","Decrease to 300","Decrease to 150","Unchanged at 200","Increase to 250","Unchanged at 200","High",NA,3,"Woman"
1,1590,"US","45 to 64","Man","HS or less","Fail","Republican","Republican","No college",3,2,4,4,4,2,2,1,2,4,4,2,"Offshoring",4,4,4,2,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Unchanged at 100","Increase to 125","Increase to 125","Unchanged at 100","Increase to 500","Increase to 500","Increase to 500","Increase to 500","Decrease to 150","Unchanged at 200","Increase to 250","Decrease to 150","Middle",NA,4,"Man"
1,1591,"US","45 to 64","Man","College grad","Pass","Other","Republican","College",2,2,5,3,4,5,2,1,4,3,3,4,"Offshoring",3,2,4,4,"Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decrease to 75","Increase to 125","Increase to 125","Increase to 125","Unchanged at 400","Decrease to 300","Increase to 500","Unchanged at 400","Decrease to 150","Unchanged at 200","Increase to 250","Increase to 250","High",NA,3,"Man"
1,1592,"US","18 to 29","Woman","Some college","Pass","Other","Other","No college",4,4,4,2,2,4,5,5,5,3,3,4,"Offshoring",4,2,3,3,"Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Decreases to 450$","Unchanged at 100","Unchanged at 100","Increase to 125","Decrease to 75","Decrease to 300","Unchanged at 400","Unchanged at 400","Unchanged at 400","Unchanged at 200","Decrease to 150","Increase to 250","Unchanged at 200","Middle",NA,3,"Woman"
1,1593,"US","30 to 44","Woman","HS or less","Fail","Republican","Republican","No college",3,5,4,1,3,3,4,5,5,1,3,3,"Offshoring",1,1,3,3,"Decreases to 450$","Decreases to 300$","Unchanged at 600$","Decreases to 300$","Increase to 125","Decrease to 75","Unchanged at 100","Increase to 125","Unchanged at 400","Unchanged at 400","Increase to 500","Decrease to 300","Unchanged at 200","Unchanged at 200","Unchanged at 200","Unchanged at 200","Low",NA,3,"Woman"
1,1594,"US","65 or older","Man","HS or less","Pass","Democratic","Democratic","No college",3,5,5,4,5,5,4,3,4,3,5,5,"Offshoring",1,1,2,1,"Unchanged at 600$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Decrease to 75","Decrease to 75","Increase to 125","Decrease to 300","Decrease to 300","Unchanged at 400","Increase to 500","Decrease to 150","Increase to 250","Decrease to 150","Decrease to 150","Middle",NA,2,"Man"
2,1595,"Canada","45 to 64","Woman","HS or less","Pass","Other","Other","No college",NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,"AI",NA,NA,NA,NA,"Decreases to 300$","Decreases to 300$","Decreases to 450$","Unchanged at 600$","Increase to 125","Unchanged at 100","Increase to 125","Unchanged at 100","Decrease to 300","Unchanged at 400","Decrease to 300","Increase to 500","Unchanged at 200","Decrease to 150","Increase to 250","Increase to 250",NA,11,NA,"Woman"
1,1596,"US","65 or older","Man","Some college","Pass","Democratic","Democratic","No college",5,4,5,2,3,5,5,5,5,2,4,5,"AI",3,4,2,4,"Decreases to 300$","Decreases to 450$","Decreases to 450$","Decreases to 450$","Decrease to 75","Unchanged at 100","Decrease to 75","Increase to 125","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 500","Unchanged at 200","Increase to 250","Increase to 250","Unchanged at 200","Middle",NA,1,"Man"
2,1597,"Canada","30 to 44","Woman","HS or less","Fail","CPC","CPC","No college",4,3,3,4,4,3,5,5,4,5,5,4,"Offshoring",3,3,3,3,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Unchanged at 600$","Unchanged at 100","Increase to 125","Unchanged at 100","Increase to 125","Unchanged at 400","Decrease to 300","Decrease to 300","Decrease to 300","Increase to 250","Decrease to 150","Increase to 250","Increase to 250","Middle",9,NA,"Woman"
2,1598,"Canada","45 to 64","Man","Postgrad","Pass","NDP","NDP","College",5,5,4,1,2,3,5,4,5,1,1,3,"AI",3,3,3,3,"Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Decreases to 450$","Decrease to 75","Decrease to 75","Decrease to 75","Decrease to 75","Decrease to 300","Decrease to 300","Increase to 500","Decrease to 300","Unchanged at 200","Increase to 250","Decrease to 150","Decrease to 150","Middle",11,NA,"Man"
2,1599,"Canada","30 to 44","Man","College grad","Pass","LPC","LPC","College",2,4,4,4,4,4,3,3,3,3,3,3,"Offshoring",3,3,3,3,"Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decrease to 75","Decrease to 75","Unchanged at 100","Increase to 125","Decrease to 300","Decrease to 300","Increase to 500","Unchanged at 400","Decrease to 150","Decrease to 150","Decrease to 150","Decrease to 150","High",9,NA,"Man"
2,1600,"Canada","65 or older","Woman","HS or less","Pass","LPC","LPC","No college",1,1,1,NA,NA,NA,4,4,4,4,3,4,"Offshoring",2,4,2,4,"Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Decreases to 450$","Unchanged at 100","Increase to 125","Decrease to 75","Increase to 125","Decrease to 300","Unchanged at 400","Decrease to 300","Increase to 500","Increase to 250","Decrease to 150","Unchanged at 200","Unchanged at 200","Middle",7,NA,"Woman"
1,1601,"US","18 to 29","Woman","Some college","Fail","Other","Other","No college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Offshoring",NA,NA,NA,NA,"Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decreases to 300$","Decrease to 75","Increase to 125","Unchanged at 100","Increase to 125","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 500","Increase to 250","Decrease to 150","Increase to 250","Decrease to 150",NA,NA,4,"Woman"
2,1602,"Canada","30 to 44","Woman","College grad","Pass","Other","Other","College",3,4,4,4,4,4,3,4,4,4,4,4,"Offshoring",3,3,1,2,"Decreases to 450$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Increase to 125","Decrease to 75","Increase to 125","Decrease to 75","Decrease to 300","Increase to 500","Increase to 500","Increase to 500","Increase to 250","Decrease to 150","Increase to 250","Increase to 250","High",11,NA,"Woman"
1,1603,"US","30 to 44","Woman","Some college","Fail","Other","Other","No college",NA,3,NA,3,NA,3,5,5,5,5,5,5,"Offshoring",2,2,NA,NA,"Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Decrease to 75","Decrease to 75","Increase to 125","Decrease to 300","Unchanged at 400","Increase to 500","Unchanged at 400","Increase to 250","Decrease to 150","Increase to 250","Increase to 250",NA,NA,3,"Woman"
1,1604,"US","45 to 64","Man","HS or less","Fail","Democratic","Democratic","No college",5,4,4,2,3,5,5,5,5,2,3,5,"AI",3,2,3,5,"Unchanged at 600$","Decreases to 450$","Decreases to 450$","Decreases to 300$","Increase to 125","Unchanged at 100","Decrease to 75","Decrease to 75","Unchanged at 400","Decrease to 300","Unchanged at 400","Increase to 500","Decrease to 150","Unchanged at 200","Increase to 250","Unchanged at 200","Low",NA,2,"Man"
1,1605,"US","65 or older","Man","Some college","Pass","Republican","Republican","No college",4,2,5,2,3,4,4,2,5,5,3,4,"AI",4,4,4,2,"Decreases to 450$","Decreases to 450$","Decreases to 300$","Unchanged at 600$","Unchanged at 100","Decrease to 75","Decrease to 75","Decrease to 75","Unchanged at 400","Unchanged at 400","Unchanged at 400","Decrease to 300","Decrease to 150","Unchanged at 200","Decrease to 150","Increase to 250",NA,NA,2,"Man"
